time (seconds); Text; 
1292275879; "LOST;-0.100000"; 
1292275882; "LOST;-0.100000"; 
1292275885; "LOST;-0.100000"; 
1292275888; "LOST;-0.100000"; 
1292275891; "LOST;0.000000"; 
1292275895; "LOST;-0.250000"; 
1292275899; "LOST;-0.100000"; 
1292275902; "LOST;-0.250000"; 
1292275906; "LOST;-0.250000"; 
1292275911; "LOST;-0.250000"; 
1292275915; "LOST;-0.100000"; 
1292275918; "LOST;-0.250000"; 
1292275922; "LOST;-0.100000"; 
1292275926; "LOST;-0.250000"; 
1292275930; "LOST;-0.250000"; 
1292275933; "LOST;-0.100000"; 
1292275936; "WON;0.100000"; 
1292275939; "WON;0.100000"; 
1292275942; "LOST;-0.250000"; 
1292275945; "WON;0.100000"; 
1292275949; "WON;0.100000"; 
1292275952; "WON;0.100000"; 
1292275955; "LOST;-0.100000"; 
1292275958; "LOST;-0.100000"; 
1292275961; "WON;0.100000"; 
1292275965; "LOST;-0.700000"; 
1292275968; "LOST;-0.700000"; 
1292275972; "LOST;-0.700000"; 
1292275976; "LOST;-0.700000"; 
1292275979; "LOST;-0.700000"; 
1292275983; "LOST;-0.850000"; 
1292275986; "LOST;-0.700000"; 
1292275990; "LOST;-0.850000"; 
1292275993; "LOST;-0.700000"; 
1292275997; "LOST;-0.700000"; 
1292276000; "WON;0.100000"; 
1292276003; "WON;0.100000"; 
1292276006; "LOST;-0.100000"; 
1292276009; "WON;0.100000"; 
1292276012; "WON;0.100000"; 
1292276016; "WON;0.100000"; 
1292276019; "WON;0.250000"; 
1292276022; "WON;0.100000"; 
1292276025; "LOST;0.000000"; 
1292276028; "LOST;0.000000"; 
1292276031; "LOST;-0.100000"; 
1292276034; "WON;0.100000"; 
1292276037; "WON;0.100000"; 
1292276041; "LOST;0.000000"; 
1292276044; "WON;0.100000"; 
1292276047; "WON;0.100000"; 
1292276050; "LOST;-0.100000"; 
1292276053; "WON;0.100000"; 
1292276056; "LOST;-0.100000"; 
1292276059; "LOST;-0.100000"; 
1292276063; "LOST;-0.100000"; 
1292276066; "WON;0.100000"; 
1292276069; "WON;0.100000"; 
1292276072; "WON;0.100000"; 
1292276075; "WON;0.100000"; 
1292276078; "LOST;-0.100000"; 
1292276081; "LOST;-0.100000"; 
1292276084; "WON;0.100000"; 
1292276088; "WON;0.100000"; 
1292276091; "LOST;-0.100000"; 
1292276094; "LOST;-1.000000"; 
1292276098; "LOST;-1.000000"; 
1292276102; "LOST;-1.000000"; 
1292276106; "LOST;-1.000000"; 
1292276109; "LOST;-1.000000"; 
1292276113; "LOST;-1.000000"; 
1292276117; "LOST;-1.000000"; 
1292276122; "LOST;-1.000000"; 
1292276126; "LOST;-1.000000"; 
1292276129; "LOST;-1.000000"; 
1292276133; "LOST;-1.000000"; 
1292276137; "LOST;-1.000000"; 
1292276141; "LOST;-1.000000"; 
1292276145; "LOST;-1.000000"; 
1292276148; "LOST;-1.000000"; 
1292276152; "LOST;-1.000000"; 
1292276327; "LOST;-0.450000"; 
1292276331; "LOST;-1.000000"; 
1292276335; "LOST;-1.000000"; 
1292276338; "LOST;-1.000000"; 
1292276342; "WON;0.100000"; 
1292276345; "WON;0.100000"; 
1292276348; "LOST;-0.100000"; 
1292276351; "LOST;-0.100000"; 
1292276354; "LOST;-0.100000"; 
1292276357; "WON;0.100000"; 
1292276360; "LOST;-0.100000"; 
1292276363; "LOST;-0.100000"; 
1292276367; "WON;0.100000"; 
1292276370; "LOST;0.000000"; 
