1292029774; 4612; " 4612,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292029778; 4613; " 4613,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292029782; 4614; " 4614,  0.99;  0.01;  0.20; WON   0.10"; 
1292029790; 4615; " 4615,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292029794; 4616; " 4616,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292029798; 4617; " 4617,  0.99;  0.01;  0.20; WON   0.10"; 
1292029806; 4618; " 4618,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292029811; 4619; " 4619,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292030214; 4720; " 4720,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292030219; 4721; " 4721,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292030223; 4722; " 4722,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292030227; 4723; " 4723,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292030232; 4724; " 4724,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292030236; 4725; " 4725,  0.99;  0.01;  0.20; WON   0.10"; 
1292030239; 4726; " 4726,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292030243; 4727; " 4727,  0.99;  0.01;  0.20; WON   0.10"; 
1292030251; 4728; " 4728,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292030255; 4729; " 4729,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292030661; 4830; " 4830,  0.99;  0.01;  0.20; WON   0.10"; 
1292030665; 4831; " 4831,  0.99;  0.01;  0.20; WON   0.10"; 
1292030668; 4832; " 4832,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292030672; 4833; " 4833,  0.99;  0.01;  0.20; WON   0.10"; 
1292030675; 4834; " 4834,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292030680; 4835; " 4835,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292030683; 4836; " 4836,  0.99;  0.01;  0.20; WON   0.10"; 
1292030688; 4837; " 4837,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292030691; 4838; " 4838,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292030696; 4839; " 4839,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292031093; 4940; " 4940,  0.99;  0.01;  0.20; WON   0.10"; 
1292031100; 4941; " 4941,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031106; 4942; " 4942,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031109; 4943; " 4943,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292031113; 4944; " 4944,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292031116; 4945; " 4945,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292031124; 4946; " 4946,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031129; 4947; " 4947,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031132; 4948; " 4948,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292031136; 4949; " 4949,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292031533; 5050; " 5050,  0.99;  0.01;  0.20; WON   0.10"; 
1292031536; 5051; " 5051,  0.99;  0.01;  0.20; WON   0.10"; 
1292031541; 5052; " 5052,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031545; 5053; " 5053,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031549; 5054; " 5054,  0.99;  0.01;  0.20; WON   0.10"; 
1292031557; 5055; " 5055,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031561; 5056; " 5056,  0.99;  0.01;  0.20; WON   0.10"; 
1292031564; 5057; " 5057,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292031569; 5058; " 5058,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292031572; 5059; " 5059,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292031966; 5160; " 5160,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031969; 5161; " 5161,  0.99;  0.01;  0.20; WON   0.10"; 
1292031974; 5162; " 5162,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031978; 5163; " 5163,  0.99;  0.01;  0.20; LOST  -0.70"; 
1292031982; 5164; " 5164,  0.99;  0.01;  0.20; LOST  -0.70"; 
1292031986; 5165; " 5165,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292031990; 5166; " 5166,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292031994; 5167; " 5167,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292031999; 5168; " 5168,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292032002; 5169; " 5169,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292032400; 5270; " 5270,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292032403; 5271; " 5271,  0.99;  0.01;  0.20; WON   0.10"; 
1292032407; 5272; " 5272,  0.99;  0.01;  0.20; WON   0.10"; 
1292032410; 5273; " 5273,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292032416; 5274; " 5274,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292032419; 5275; " 5275,  0.99;  0.01;  0.20; WON   0.10"; 
1292032423; 5276; " 5276,  0.99;  0.01;  0.20; WON   0.10"; 
1292032426; 5277; " 5277,  0.99;  0.01;  0.20; WON   0.10"; 
1292032431; 5278; " 5278,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292032435; 5279; " 5279,  0.99;  0.01;  0.20; WON   0.10"; 
1292032824; 5380; " 5380,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292032827; 5381; " 5381,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292032831; 5382; " 5382,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292032836; 5383; " 5383,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292032840; 5384; " 5384,  0.99;  0.01;  0.20; WON   0.10"; 
1292032843; 5385; " 5385,  0.99;  0.01;  0.20; WON   0.10"; 
1292032849; 5386; " 5386,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292032853; 5387; " 5387,  0.99;  0.01;  0.20; LOST   0.00"; 
1292032856; 5388; " 5388,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292032860; 5389; " 5389,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292033259; 5490; " 5490,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292033264; 5491; " 5491,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292033267; 5492; " 5492,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292033272; 5493; " 5493,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292033275; 5494; " 5494,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292033283; 5495; " 5495,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292033288; 5496; " 5496,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292033291; 5497; " 5497,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292033296; 5498; " 5498,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292033300; 5499; " 5499,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292033702; 5600; " 5600,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292033706; 5601; " 5601,  0.99;  0.01;  0.20; WON   0.10"; 
1292033709; 5602; " 5602,  0.99;  0.01;  0.20; WON   0.10"; 
1292033713; 5603; " 5603,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292033716; 5604; " 5604,  0.99;  0.01;  0.20; WON   0.10"; 
1292033721; 5605; " 5605,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292033724; 5606; " 5606,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292033730; 5607; " 5607,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292033733; 5608; " 5608,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292033737; 5609; " 5609,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292034142; 5710; " 5710,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292034146; 5711; " 5711,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292034150; 5712; " 5712,  0.99;  0.01;  0.20; WON   0.10"; 
1292034153; 5713; " 5713,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292034157; 5714; " 5714,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292034163; 5715; " 5715,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292034167; 5716; " 5716,  0.99;  0.01;  0.20; WON   0.10"; 
1292034170; 5717; " 5717,  0.99;  0.01;  0.20; WON   0.10"; 
1292034174; 5718; " 5718,  0.99;  0.01;  0.20; WON   0.10"; 
1292034177; 5719; " 5719,  0.99;  0.01;  0.20; WON   0.10"; 
1292034579; 5820; " 5820,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292034582; 5821; " 5821,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292034586; 5822; " 5822,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292034594; 5823; " 5823,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292034599; 5824; " 5824,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292034602; 5825; " 5825,  0.99;  0.01;  0.20; WON   0.10"; 
1292034611; 5826; " 5826,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292034614; 5827; " 5827,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292034619; 5828; " 5828,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292034624; 5829; " 5829,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292035020; 5930; " 5930,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292035023; 5931; " 5931,  0.99;  0.01;  0.20; WON   0.10"; 
1292035027; 5932; " 5932,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035030; 5933; " 5933,  0.99;  0.01;  0.20; WON   0.10"; 
1292035035; 5934; " 5934,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292035038; 5935; " 5935,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035043; 5936; " 5936,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292035047; 5937; " 5937,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035052; 5938; " 5938,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292035056; 5939; " 5939,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035460; 6040; " 6040,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292035464; 6041; " 6041,  0.99;  0.01;  0.20; WON   0.10"; 
1292035469; 6042; " 6042,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292035473; 6043; " 6043,  0.99;  0.01;  0.20; WON   0.10"; 
1292035476; 6044; " 6044,  0.99;  0.01;  0.20; WON   0.10"; 
1292035480; 6045; " 6045,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292035483; 6046; " 6046,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035487; 6047; " 6047,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292035493; 6048; " 6048,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292035496; 6049; " 6049,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035893; 6150; " 6150,  0.99;  0.01;  0.20; WON   0.10"; 
1292035897; 6151; " 6151,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035900; 6152; " 6152,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292035905; 6153; " 6153,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292035909; 6154; " 6154,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292035912; 6155; " 6155,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035920; 6156; " 6156,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292035925; 6157; " 6157,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292035928; 6158; " 6158,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292035936; 6159; " 6159,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292036338; 6260; " 6260,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292036341; 6261; " 6261,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292036346; 6262; " 6262,  0.99;  0.01;  0.20; LOST  -0.70"; 
1292036349; 6263; " 6263,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292036355; 6264; " 6264,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292036359; 6265; " 6265,  0.99;  0.01;  0.20; WON   0.10"; 
1292036362; 6266; " 6266,  0.99;  0.01;  0.20; WON   0.10"; 
1292036366; 6267; " 6267,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292036369; 6268; " 6268,  0.99;  0.01;  0.20; WON   0.10"; 
1292036373; 6269; " 6269,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292036762; 6370; " 6370,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292036768; 6371; " 6371,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292036773; 6372; " 6372,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292036777; 6373; " 6373,  0.99;  0.01;  0.20; WON   0.10"; 
1292036780; 6374; " 6374,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292036784; 6375; " 6375,  0.99;  0.01;  0.20; WON   0.10"; 
1292036787; 6376; " 6376,  0.99;  0.01;  0.20; WON   0.10"; 
1292036791; 6377; " 6377,  0.99;  0.01;  0.20; WON   0.10"; 
1292036794; 6378; " 6378,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292036802; 6379; " 6379,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292037193; 6480; " 6480,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292037197; 6481; " 6481,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292037200; 6482; " 6482,  0.99;  0.01;  0.20; WON   0.10"; 
1292037203; 6483; " 6483,  0.99;  0.01;  0.20; WON   0.10"; 
1292037208; 6484; " 6484,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292037212; 6485; " 6485,  0.99;  0.01;  0.20; LOST  -0.70"; 
1292037216; 6486; " 6486,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292037219; 6487; " 6487,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292037223; 6488; " 6488,  0.99;  0.01;  0.20; WON   0.10"; 
1292037227; 6489; " 6489,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292037624; 6590; " 6590,  0.99;  0.01;  0.20; WON   0.10"; 
1292037627; 6591; " 6591,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292037632; 6592; " 6592,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292037635; 6593; " 6593,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292037640; 6594; " 6594,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292037643; 6595; " 6595,  0.99;  0.01;  0.20; LOST   0.00"; 
1292037648; 6596; " 6596,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292037651; 6597; " 6597,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292037659; 6598; " 6598,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292037664; 6599; " 6599,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038053; 6700; " 6700,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038056; 6701; " 6701,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292038061; 6702; " 6702,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038064; 6703; " 6703,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292038069; 6704; " 6704,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038072; 6705; " 6705,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292038080; 6706; " 6706,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038088; 6707; " 6707,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038091; 6708; " 6708,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292038095; 6709; " 6709,  0.99;  0.01;  0.20; WON   0.10"; 
1292038489; 6810; " 6810,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292038494; 6811; " 6811,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038497; 6812; " 6812,  0.99;  0.01;  0.20; WON   0.10"; 
1292038502; 6813; " 6813,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292038505; 6814; " 6814,  0.99;  0.01;  0.20; LOST   0.00"; 
1292038510; 6815; " 6815,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038513; 6816; " 6816,  0.99;  0.01;  0.20; LOST   0.00"; 
1292038517; 6817; " 6817,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292038520; 6818; " 6818,  0.99;  0.01;  0.20; WON   0.10"; 
1292038524; 6819; " 6819,  0.99;  0.01;  0.20; WON   0.10"; 
1292038909; 6920; " 6920,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292038913; 6921; " 6921,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292038916; 6922; " 6922,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292038920; 6923; " 6923,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292038923; 6924; " 6924,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292038926; 6925; " 6925,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292038930; 6926; " 6926,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292038933; 6927; " 6927,  0.99;  0.01;  0.20; WON   0.10"; 
1292038938; 6928; " 6928,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292038941; 6929; " 6929,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292039331; 7030; " 7030,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292039334; 7031; " 7031,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292039339; 7032; " 7032,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292039342; 7033; " 7033,  0.99;  0.01;  0.20; WON   0.10"; 
1292039347; 7034; " 7034,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292039351; 7035; " 7035,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292039355; 7036; " 7036,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292039359; 7037; " 7037,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292039362; 7038; " 7038,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292039370; 7039; " 7039,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292039773; 7140; " 7140,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292039776; 7141; " 7141,  0.99;  0.01;  0.20; WON   0.10"; 
1292039780; 7142; " 7142,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292039783; 7143; " 7143,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292039789; 7144; " 7144,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292039792; 7145; " 7145,  0.99;  0.01;  0.20; WON   0.10"; 
1292039796; 7146; " 7146,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292039799; 7147; " 7147,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292039804; 7148; " 7148,  0.99;  0.01;  0.20; LOST  -0.70"; 
1292039807; 7149; " 7149,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292040213; 7250; " 7250,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292040216; 7251; " 7251,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292040222; 7252; " 7252,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292040225; 7253; " 7253,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292040229; 7254; " 7254,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292040234; 7255; " 7255,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292040237; 7256; " 7256,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292040241; 7257; " 7257,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292040244; 7258; " 7258,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292040248; 7259; " 7259,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292040637; 7360; " 7360,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292040640; 7361; " 7361,  0.99;  0.01;  0.20; WON   0.10"; 
1292040645; 7362; " 7362,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292040648; 7363; " 7363,  0.99;  0.01;  0.20; WON   0.10"; 
1292040654; 7364; " 7364,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292040658; 7365; " 7365,  0.99;  0.01;  0.20; WON   0.10"; 
1292040661; 7366; " 7366,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292040665; 7367; " 7367,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292040669; 7368; " 7368,  0.99;  0.01;  0.20; LOST  -0.70"; 
1292040672; 7369; " 7369,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292041066; 7470; " 7470,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292041070; 7471; " 7471,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292041074; 7472; " 7472,  0.99;  0.01;  0.20; WON   0.10"; 
1292041077; 7473; " 7473,  0.99;  0.01;  0.20; WON   0.10"; 
1292041081; 7474; " 7474,  0.99;  0.01;  0.20; LOST   0.00"; 
1292041089; 7475; " 7475,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292041092; 7476; " 7476,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292041096; 7477; " 7477,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292041099; 7478; " 7478,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292041103; 7479; " 7479,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292041490; 7580; " 7580,  0.99;  0.01;  0.20; WON   0.10"; 
1292041495; 7581; " 7581,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292041498; 7582; " 7582,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292041503; 7583; " 7583,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292041506; 7584; " 7584,  0.99;  0.01;  0.20; WON   0.10"; 
1292041510; 7585; " 7585,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292041518; 7586; " 7586,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292041521; 7587; " 7587,  0.99;  0.01;  0.20; WON   0.10"; 
1292041525; 7588; " 7588,  0.99;  0.01;  0.20; WON   0.10"; 
1292041528; 7589; " 7589,  0.99;  0.01;  0.20; WON   0.10"; 
1292041912; 7690; " 7690,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292041915; 7691; " 7691,  0.99;  0.01;  0.20; WON   0.10"; 
1292041923; 7692; " 7692,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292041928; 7693; " 7693,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292041934; 7694; " 7694,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292041937; 7695; " 7695,  0.99;  0.01;  0.20; LOST   0.00"; 
1292041941; 7696; " 7696,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292041944; 7697; " 7697,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292041948; 7698; " 7698,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292041952; 7699; " 7699,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042340; 7800; " 7800,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042344; 7801; " 7801,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292042349; 7802; " 7802,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042352; 7803; " 7803,  0.99;  0.01;  0.20; WON   0.10"; 
1292042356; 7804; " 7804,  0.99;  0.01;  0.20; WON   0.25"; 
1292042359; 7805; " 7805,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292042364; 7806; " 7806,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042367; 7807; " 7807,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292042371; 7808; " 7808,  0.99;  0.01;  0.20; WON   0.10"; 
1292042376; 7809; " 7809,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292042761; 7910; " 7910,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042764; 7911; " 7911,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292042772; 7912; " 7912,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042776; 7913; " 7913,  0.99;  0.01;  0.20; LOST  -0.70"; 
1292042780; 7914; " 7914,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042785; 7915; " 7915,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042789; 7916; " 7916,  0.99;  0.01;  0.20; LOST  -0.70"; 
1292042792; 7917; " 7917,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292042797; 7918; " 7918,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292042800; 7919; " 7919,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292043198; 8020; " 8020,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292043201; 8021; " 8021,  0.99;  0.01;  0.20; WON   0.10"; 
1292043205; 8022; " 8022,  0.99;  0.01;  0.20; WON   0.10"; 
1292043208; 8023; " 8023,  0.99;  0.01;  0.20; WON   0.10"; 
1292043212; 8024; " 8024,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292043215; 8025; " 8025,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292043218; 8026; " 8026,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292043222; 8027; " 8027,  0.99;  0.01;  0.20; WON   0.10"; 
1292043225; 8028; " 8028,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292043231; 8029; " 8029,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292043618; 8130; " 8130,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292043622; 8131; " 8131,  0.99;  0.01;  0.20; WON   0.10"; 
1292043626; 8132; " 8132,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292043631; 8133; " 8133,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292043635; 8134; " 8134,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292043639; 8135; " 8135,  0.99;  0.01;  0.20; WON   0.10"; 
1292043644; 8136; " 8136,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292043647; 8137; " 8137,  0.99;  0.01;  0.20; WON   0.10"; 
1292043651; 8138; " 8138,  0.99;  0.01;  0.20; WON   0.10"; 
1292043655; 8139; " 8139,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292044037; 8240; " 8240,  0.99;  0.01;  0.20; WON   0.10"; 
1292044042; 8241; " 8241,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292044045; 8242; " 8242,  0.99;  0.01;  0.20; WON   0.10"; 
1292044049; 8243; " 8243,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292044052; 8244; " 8244,  0.99;  0.01;  0.20; WON   0.10"; 
1292044055; 8245; " 8245,  0.99;  0.01;  0.20; LOST  -0.40"; 
1292044059; 8246; " 8246,  0.99;  0.01;  0.20; WON   0.10"; 
1292044062; 8247; " 8247,  0.99;  0.01;  0.20; LOST  -0.10"; 
1292044068; 8248; " 8248,  0.99;  0.01;  0.20; LOST  -0.85"; 
1292044071; 8249; " 8249,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292044467; 8350; " 8350,  0.99;  0.01;  0.20; WON   0.10"; 
1292044472; 8351; " 8351,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292044475; 8352; " 8352,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292044481; 8353; " 8353,  0.99;  0.01;  0.20; LOST  -1.00"; 
1292044484; 8354; " 8354,  0.99;  0.01;  0.20; LOST  -0.25"; 
1292044487; 8355; " 8355,  0.99;  0.01;  0.20; LOST  -0.55"; 
1292044491; 8356; " 8356,  0.99;  0.01;  0.20; LOST  -0.10"; 
