time (seconds); Text; 
1292018288; "  247,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018291; "  248,  0.99;  0.01;  0.50; WON   0.10"; 
1292018295; "  249,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018299; "  250,  0.99;  0.01;  0.50; WON   0.10"; 
1292018302; "  251,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018306; "  252,  0.99;  0.01;  0.50; WON   0.10"; 
1292018309; "  253,  0.99;  0.01;  0.50; WON   0.10"; 
1292018313; "  254,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018317; "  255,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018320; "  256,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018324; "  257,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018328; "  258,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018331; "  259,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018335; "  260,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018338; "  261,  0.99;  0.01;  0.50; LOST   0.00"; 
1292018342; "  262,  0.99;  0.01;  0.50; WON   0.25"; 
1292018346; "  263,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018349; "  264,  0.99;  0.01;  0.50; WON   0.10"; 
1292018353; "  265,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018357; "  266,  0.99;  0.01;  0.50; WON   0.10"; 
1292018360; "  267,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018364; "  268,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018368; "  269,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018371; "  270,  0.99;  0.01;  0.50; WON   0.10"; 
1292018375; "  271,  0.99;  0.01;  0.50; WON   0.10"; 
1292018379; "  272,  0.99;  0.01;  0.50; WON   0.10"; 
1292018382; "  273,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018386; "  274,  0.99;  0.01;  0.50; WON   0.10"; 
1292018390; "  275,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018393; "  276,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018397; "  277,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018401; "  278,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018404; "  279,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018408; "  280,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018412; "  281,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018415; "  282,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018419; "  283,  0.99;  0.01;  0.50; WON   0.10"; 
1292018423; "  284,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018426; "  285,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018430; "  286,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018434; "  287,  0.99;  0.01;  0.50; WON   0.10"; 
1292018438; "  288,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018441; "  289,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018447; "  290,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018450; "  291,  0.99;  0.01;  0.50; WON   0.10"; 
1292018454; "  292,  0.99;  0.01;  0.50; WON   0.10"; 
1292018458; "  293,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018461; "  294,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018465; "  295,  0.99;  0.01;  0.50; WON   0.10"; 
1292018469; "  296,  0.99;  0.01;  0.50; WON   0.10"; 
1292018473; "  297,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018476; "  298,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018480; "  299,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018484; "  300,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018487; "  301,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018491; "  302,  0.99;  0.01;  0.50; WON   0.10"; 
1292018495; "  303,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018498; "  304,  0.99;  0.01;  0.50; WON   0.10"; 
1292018502; "  305,  0.99;  0.01;  0.50; WON   0.10"; 
1292018506; "  306,  0.99;  0.01;  0.50; LOST   0.00"; 
1292018509; "  307,  0.99;  0.01;  0.50; WON   0.10"; 
1292018515; "  308,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018519; "  309,  0.99;  0.01;  0.50; WON   0.10"; 
1292018522; "  310,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018526; "  311,  0.99;  0.01;  0.50; WON   0.10"; 
1292018530; "  312,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018534; "  313,  0.99;  0.01;  0.50; WON   0.10"; 
1292018537; "  314,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018541; "  315,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018545; "  316,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018548; "  317,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018552; "  318,  0.99;  0.01;  0.50; WON   0.10"; 
1292018556; "  319,  0.99;  0.01;  0.50; LOST  -0.40"; 
1292018561; "  320,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018565; "  321,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018569; "  322,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018572; "  323,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018576; "  324,  0.99;  0.01;  0.50; WON   0.10"; 
1292018580; "  325,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018583; "  326,  0.99;  0.01;  0.50; LOST   0.00"; 
1292018587; "  327,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018591; "  328,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018595; "  329,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018599; "  330,  0.99;  0.01;  0.50; WON   0.10"; 
1292018602; "  331,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018606; "  332,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018609; "  333,  0.99;  0.01;  0.50; WON   0.10"; 
1292018613; "  334,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018617; "  335,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018622; "  336,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018626; "  337,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018630; "  338,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018634; "  339,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018638; "  340,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018642; "  341,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018646; "  342,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018650; "  343,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018653; "  344,  0.99;  0.01;  0.50; WON   0.10"; 
1292018657; "  345,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018662; "  346,  0.99;  0.01;  0.50; WON   0.10"; 
1292018665; "  347,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018669; "  348,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018673; "  349,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018677; "  350,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018681; "  351,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018684; "  352,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018689; "  353,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018692; "  354,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018696; "  355,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018701; "  356,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018705; "  357,  0.99;  0.01;  0.50; WON   0.10"; 
1292018709; "  358,  0.99;  0.01;  0.50; WON   0.10"; 
1292018712; "  359,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018717; "  360,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018720; "  361,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018724; "  362,  0.99;  0.01;  0.50; WON   0.10"; 
1292018728; "  363,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018731; "  364,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018735; "  365,  0.99;  0.01;  0.50; WON   0.10"; 
1292018738; "  366,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018742; "  367,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018746; "  368,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018750; "  369,  0.99;  0.01;  0.50; LOST   0.00"; 
1292018753; "  370,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018757; "  371,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018761; "  372,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018764; "  373,  0.99;  0.01;  0.50; WON   0.25"; 
1292018768; "  374,  0.99;  0.01;  0.50; WON   0.10"; 
1292018772; "  375,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018775; "  376,  0.99;  0.01;  0.50; WON   0.10"; 
1292018779; "  377,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018782; "  378,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018786; "  379,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018790; "  380,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018794; "  381,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018798; "  382,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018801; "  383,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018805; "  384,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018809; "  385,  0.99;  0.01;  0.50; WON   0.10"; 
1292018812; "  386,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018816; "  387,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018820; "  388,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018823; "  389,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018827; "  390,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018831; "  391,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018834; "  392,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018838; "  393,  0.99;  0.01;  0.50; LOST  -0.10"; 
